date,date,temperature,relative_humidity,dew_point,precipitation (mm),rain (mm),snowfall (cm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction,is_Day
1991-12-17,1991-12-17,20.075,54.333333333333336,9.641666666666667,0.0,0.0,0.0,1014.525,948.3041666666667,0.0,0.0,0.0,0.0,1.2437500000000001,10.420833333333333,90.875,0.4583333333333333
1991-12-18,1991-12-18,20.245833333333334,53.958333333333336,9.579166666666667,0.0,0.0,0.0,1012.5708333333333,946.5083333333333,0.0,0.0,0.0,0.0,1.28125,9.195833333333333,98.25,0.4583333333333333
1991-12-19,1991-12-19,20.9375,54.541666666666664,10.141666666666667,0.0,0.0,0.0,1011.8458333333333,945.9708333333333,0.125,0.0,0.16666666666666666,0.0,1.3433333333333335,5.7375,167.83333333333334,0.4583333333333333
1991-12-20,1991-12-20,21.84583333333333,55.833333333333336,11.825000000000001,0.0,0.0,0.0,1011.8333333333334,946.1708333333332,1.375,0.5416666666666666,1.5,0.0,1.3266666666666667,4.991666666666666,208.125,0.4583333333333333
1991-12-21,1991-12-21,20.979166666666668,62.333333333333336,12.295833333333334,0.0,0.0,0.0,1012.0333333333333,946.1708333333332,0.125,0.08333333333333333,0.041666666666666664,0.0,1.1220833333333333,6.054166666666667,270.0833333333333,0.4583333333333333
1991-12-22,1991-12-22,20.254166666666666,62.25,11.416666666666666,0.0,0.0,0.0,1013.0166666666668,946.9291666666667,0.0,0.0,0.0,0.0,1.0879166666666666,5.2250000000000005,193.16666666666666,0.4583333333333333
1991-12-23,1991-12-23,19.712500000000002,62.708333333333336,11.129166666666668,0.0,0.0,0.0,1011.9416666666666,945.8083333333334,0.0,0.0,0.0,0.0,1.0533333333333335,5.566666666666666,209.16666666666666,0.4583333333333333
1991-12-24,1991-12-24,18.283333333333335,69.875,12.058333333333332,0.0,0.0,0.0,1010.8958333333334,944.525,10.291666666666666,9.125,3.4583333333333335,0.0,0.7441666666666666,11.091666666666667,260.375,0.4583333333333333
1991-12-25,1991-12-25,17.724999999999998,63.75,10.079166666666667,0.0,0.0,0.0,1011.3166666666666,944.8000000000001,27.5,25.583333333333332,7.416666666666667,0.0,0.8275,9.674999999999999,276.625,0.4583333333333333
1991-12-26,1991-12-26,16.079166666666666,48.583333333333336,4.204166666666667,0.0,0.0,0.0,1012.9958333333334,945.9833333333332,0.0,0.0,0.0,0.0,1.0708333333333333,6.216666666666666,167.25,0.4583333333333333
1991-12-27,1991-12-27,16.412499999999998,49.291666666666664,4.395833333333333,0.0,0.0,0.0,1012.7208333333333,945.8041666666667,0.0,0.0,0.0,0.0,1.1191666666666666,6.791666666666667,166.125,0.4583333333333333
1991-12-28,1991-12-28,17.116666666666667,52.166666666666664,6.241666666666667,0.0,0.0,0.0,1014.4416666666666,947.5708333333333,0.0,0.0,0.0,0.0,1.0991666666666666,7.1375,89.625,0.4583333333333333
1991-12-29,1991-12-29,18.645833333333332,51.166666666666664,7.508333333333333,0.0,0.0,0.0,1015.2208333333333,948.6333333333333,0.0,0.0,0.0,0.0,1.2108333333333332,7.5375000000000005,231.45833333333334,0.4583333333333333
1991-12-30,1991-12-30,17.441666666666666,45.125,4.758333333333334,0.0,0.0,0.0,1014.875,948.0625,0.0,0.0,0.0,0.0,1.1883333333333332,7.7124999999999995,248.16666666666666,0.4583333333333333
